timestamp,event,mode,ticker,side,entry_price,qty,time_left,btc_price,strike,raw_yes_bid,raw_no_bid,ask_yes,ask_no,spread,yes_liq,no_liq,obi,bankroll,rolling_24h_loss,ml_direction,ml_confidence,ml_proba_up,ml_tau,ml_birth_ts,signal_age_min,ob_stale,ob_last_delta_age,ws_connected,filter_reason,order_id,client_order_id,order_status,kalshi_fill_qty,kalshi_fill_price,kalshi_fill_cost,kalshi_fees,stop_trail,stop_best_bid,stop_active,settlement_source,btc_price_at_settlement,gross_proceeds,gross_cost,net_fees,pnl_this_trade,reconcile_estimated_pnl,reconcile_actual_pnl,reconcile_delta,msg
2026-04-29 20:53:32.489155,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,6.46,75761.49,75760.98,61,48,52,39,-9,2782.1800000000003,750.540000000001,0.575,4.7,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,7.96,0,0.1,1,,,,,0,0,0.0,0.0,25,45,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:53:42.507989,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,6.29,75768.24,75760.98,61,48,52,39,-9,3054.11,1.0267342531733448e-12,1.0,4.7,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,8.12,0,0.0,1,,,,,0,0,0.0,0.0,25,45,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:53:50.779293,BALANCE_SYNC,LIVE,,,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,4.25,-0.74,,0.0,0.0,0.0,0,0.0,0,0.0,1,,,,,0,0,0.0,0.0,25,45,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kalshi confirmed balance: $4.25
2026-04-29 20:53:52.522983,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,6.12,75777.61,75760.98,64,36,64,36,0,3935.78,3246.0300000000007,0.096,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,8.29,0,0.0,1,,,,,0,0,0.0,0.0,25,45,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:54:02.536773,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,5.96,75777.61,75760.98,64,36,64,36,0,3804.2,3998.7100000000005,-0.025,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,8.46,0,0.3,1,,,,,0,0,0.0,0.0,25,45,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:54:12.552082,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,5.79,75777.61,75760.98,64,36,64,36,0,3569.66,4736.950000000001,-0.141,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,8.62,0,0.3,1,,,,,0,0,0.0,0.0,25,45,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:54:22.565596,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,5.62,75771.92,75760.98,64,37,63,36,-1,3624.310000000001,4334.56,-0.089,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,8.79,0,0.3,1,,,,,0,0,0.0,0.0,25,45,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:54:32.582658,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,5.46,75767.67,75760.98,64,40,60,36,-4,1859.5000000000007,3803.2200000000016,-0.343,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,8.96,0,0.1,1,,,,,0,0,0.0,0.0,25,45,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:54:42.762752,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,5.29,75766.01,75760.98,64,41,59,36,-5,10.000000000000831,3230.5000000000014,-0.994,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,9.13,0,0.0,1,,,,,0,0,0.0,0.0,25,45,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:54:52.819723,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,5.12,75746.55,75760.98,46,54,46,54,0,3531.12,1118.4300000000007,0.519,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,9.3,0,0.0,1,,,,,0,0,0.0,0.0,25,45,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:55:02.834815,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,4.95,75752.17,75760.98,56,54,46,44,-10,3131.060000000001,227.20000000000093,0.865,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,9.46,0,0.0,1,,,,,0,0,0.0,0.0,25,45,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:55:12.929548,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,4.78,75744.36,75760.98,56,55,45,44,-11,9.29034627006331e-13,3761.1600000000008,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,9.63,0,0.1,1,,,,,0,0,0.0,0.0,25,56,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:55:22.946175,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,4.62,75740.18,75760.98,56,56,44,44,-12,9.29034627006331e-13,4322.340000000001,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,9.8,0,0.2,1,,,,,0,0,0.0,0.0,25,56,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:55:32.966046,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,4.45,75740.35,75760.98,56,56,44,44,-12,9.29034627006331e-13,3907.800000000002,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,9.97,0,0.2,1,,,,,0,0,0.0,0.0,25,56,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:55:43.007705,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,4.28,75746.38,75760.98,56,56,44,44,-12,9.29034627006331e-13,809.290000000002,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,10.13,0,0.0,1,,,,,0,0,0.0,0.0,25,56,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:55:53.025238,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,4.12,75762.49,75760.98,60,45,55,40,-5,3490.4900000000002,11.720000000000887,0.993,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,10.3,0,0.1,1,,,,,0,0,0.0,0.0,25,60,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:56:03.064896,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,3.95,75769.48,75760.98,65,45,55,35,-10,3467.4999999999995,2.0000000000008864,0.999,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,10.47,0,0.0,1,,,,,0,0,0.0,0.0,25,65,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:56:13.086242,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,3.78,75770.42,75760.98,67,45,55,33,-12,3559.980000000001,2.0000000000008864,0.999,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,10.63,0,0.0,1,,,,,0,0,0.0,0.0,25,67,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:56:23.125110,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,3.61,75771.23,75760.98,67,45,55,33,-12,3767.640000000002,2.0000000000008864,0.999,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,10.8,0,0.1,1,,,,,0,0,0.0,0.0,25,67,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:56:33.138488,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,3.45,75765.99,75760.98,67,45,55,33,-12,2.4383828289842313e-12,2.0000000000008864,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,10.97,0,0.1,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:56:43.157223,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,3.28,75757.99,75760.98,67,46,54,33,-13,2.4383828289842313e-12,3225.4400000000005,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,11.13,0,0.2,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:56:53.171105,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,3.11,75751.83,75760.98,48,51,49,52,1,3314.37,3571.69,-0.037,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,11.3,0,0.2,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:57:03.190159,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,2.95,75749.74,75760.98,46,53,47,54,1,2546.9100000000003,2068.34,0.104,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,11.47,0,0.0,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:57:13.208902,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,2.78,75743.36,75760.98,46,59,41,54,-5,425.0000000000001,151.2600000000006,0.475,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,11.64,0,0.0,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:57:23.229533,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,2.61,75723.99,75760.98,46,77,23,54,-23,4.405364961712621e-13,3706.6399999999994,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,11.8,0,0.0,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:57:33.248693,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,2.45,75708.8,75760.98,46,88,12,54,-34,4.405364961712621e-13,3620.9599999999996,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,11.97,0,0.0,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:57:43.261352,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,2.28,75690.04,75760.98,46,94,6,54,-40,4.405364961712621e-13,2624.71,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,12.14,0,1.0,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:57:49.318387,STOP_EXIT,LIVE,KXBTC15M-26APR291700-00,yes,45,1,2.18,75683.6,75760.98,4,96,4,96,0,45.67,3547.37,-0.975,4.25,-0.74,,0.0,0.0,0.0,0,0.0,0,0.0,1,,85b42701-57d5-4acc-970e-855ce762a791,65513e20a4bcaa66358d0330d6f1b2bb,,0,0,0.0,0.0,25,68,1,trailing_stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IoC stop attempt 1: YES sell @ 10¢ x1
2026-04-29 20:57:50.496289,STOP_EXIT,LIVE,KXBTC15M-26APR291700-00,yes,45,1,2.18,75683.6,75760.98,4,96,4,96,0,45.67,3547.37,-0.975,4.25,-0.74,,0.0,0.0,0.0,0,0.0,0,0.0,1,,d4dab068-5346-453d-ac5f-c8dcf35b9511,65513e20a4bcaa66358d0330d6f1b2bb,,0,0,0.0,0.0,25,68,1,trailing_stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IoC stop attempt 2: YES sell @ 10¢ x1
2026-04-29 20:57:51.769535,STOP_EXIT,LIVE,KXBTC15M-26APR291700-00,yes,45,1,2.18,75683.6,75760.98,4,96,4,96,0,45.67,3547.37,-0.975,4.25,-0.74,,0.0,0.0,0.0,0,0.0,0,0.0,1,,d573b0b0-9990-48e5-974a-e04a384d0076,65513e20a4bcaa66358d0330d6f1b2bb,,0,0,0.0,0.0,25,68,1,trailing_stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IoC stop attempt 3: YES sell @ 10¢ x1
2026-04-29 20:57:53.039138,STOP_EXIT,LIVE,KXBTC15M-26APR291700-00,yes,45,1,2.18,75683.6,75760.98,4,96,4,96,0,45.67,3547.37,-0.975,4.25,-0.74,,0.0,0.0,0.0,0,0.0,0,0.0,1,,9e4ed51e-af85-4350-aff1-93bfc55833aa,65513e20a4bcaa66358d0330d6f1b2bb,,0,0,0.0,0.0,25,68,1,trailing_stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IoC stop attempt 4: YES sell @ 10¢ x1
2026-04-29 20:57:54.141074,STOP_EXIT,LIVE,KXBTC15M-26APR291700-00,yes,45,1,2.18,75683.6,75760.98,4,96,4,96,0,45.67,3547.37,-0.975,4.25,-0.74,,0.0,0.0,0.0,0,0.0,0,0.1,1,,83e827a8-ec6a-45d7-8772-28a811505fc7,65513e20a4bcaa66358d0330d6f1b2bb,,0,0,0.0,0.0,25,68,1,trailing_stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IoC stop attempt 5: YES sell @ 10¢ x1
2026-04-29 20:57:55.197892,STOP_EXPIRY_RISK,LIVE,KXBTC15M-26APR291700-00,yes,45,1,2.18,75683.6,75760.98,4,96,4,96,0,45.67,3547.37,-0.975,4.25,-0.74,,0.0,0.0,0.0,0,0.0,0,0.0,1,,5c576e30-2d14-4427-98dc-9339835e8834,65513e20a4bcaa66358d0330d6f1b2bb,,0,0,0.0,0.0,25,68,1,trailing_stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stop exhausted 5 attempts — rescue loop started
2026-04-29 20:57:55.198472,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,2.18,75683.6,75760.98,4,96,4,96,0,45.67,3547.37,-0.975,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,12.24,0,0.0,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:58:05.211258,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,1.91,75691.99,75760.98,3,96,4,97,1,1658.8100000000013,5817.89,-0.556,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,12.5,0,0.1,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:58:15.263015,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,1.75,75694.57,75760.98,3,96,4,97,1,3167.2899999999963,4433.040000000001,-0.167,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,12.67,0,0.0,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:58:25.278531,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,1.58,75700.14,75760.98,3,98,2,97,-1,1904.809999999996,2074.370000000001,-0.043,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,12.84,0,0.1,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:58:35.292803,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,1.41,75698.58,75760.98,3,99,1,97,-2,388.0000000000002,4625.000000000001,-0.845,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,13.0,0,0.1,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:58:45.308931,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,1.24,75698.58,75760.98,3,99,1,97,-2,2.2737367544323206e-13,8732.98,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,13.17,0,0.4,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:58:50.822542,BALANCE_SYNC,LIVE,,,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,4.25,-0.74,,0.0,0.0,0.0,0,0.0,0,0.0,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kalshi confirmed balance: $4.25
2026-04-29 20:58:55.430540,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,1.08,75708.05,75760.98,0,99,1,99,0,0,2508.13,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,13.34,0,0.0,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:59:05.481249,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,0.91,75703.99,75760.98,0,99,1,99,0,0,3442.0,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,13.51,0,0.2,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:59:15.498312,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,0.74,75708.29,75760.98,0,99,1,99,0,0,2153.0,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,13.67,0,0.2,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:59:25.516896,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,0.57,75673.88,75760.98,0,99,1,99,0,0,4512.0,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,13.84,0,0.1,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:59:35.536558,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,0.41,75673.88,75760.98,0,99,1,99,0,0,4646.0,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,14.01,0,0.2,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:59:45.555960,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,0.24,75673.17,75760.98,0,99,1,99,0,0,5075.0,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,14.17,0,0.9,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 20:59:55.587131,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,0.07,75644.48,75760.98,0,98,2,99,0,0,1753.56,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,14.34,0,0.5,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:00:05.604730,HRTBT,LIVE,KXBTC15M-26APR291700-00,,0,0,0.0,75615.76,75760.98,0,98,2,99,0,0,3552.0,-1.0,4.25,-0.74,1,0.5277,0.5277,0.0,1777495535.062471,14.51,0,0.0,1,,,,,0,0,0.0,0.0,25,68,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:00:25.699312,HRTBT,LIVE,KXBTC15M-26APR291715-15,,0,0,14.57,75600.86,75691.72,31,66,34,69,3,3762.27,1240.15,0.504,4.25,-0.74,,0.0,0.0,0.0,0.0,999.0,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:00:36.132399,ML_INFERENCE,LIVE,KXBTC15M-26APR291715-15,,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,4.25,-0.74,0,0.5885,0.4115,0.5,1777496436.1323771,0.0,0,8.5,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DN | conf=0.5885 | proba_up=0.4115 | tau=0.500 | window=14.6m left | atr=43.57 | BTC=75598.26
2026-04-29 21:00:37.135151,HRTBT,LIVE,KXBTC15M-26APR291715-15,,0,0,14.38,75593.43,75691.72,31,68,32,69,1,2846.7,3938.88,-0.161,4.25,-0.74,0,0.5885,0.4115,0.0,1777496436.1323771,0.02,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:00:47.151978,HRTBT,LIVE,KXBTC15M-26APR291715-15,,0,0,14.21,75596.93,75691.72,32,68,32,68,0,2782.28,3595.65,-0.128,4.25,-0.74,0,0.5885,0.4115,0.0,1777496436.1323771,0.18,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:00:57.173882,HRTBT,LIVE,KXBTC15M-26APR291715-15,,0,0,14.05,75596.93,75691.72,32,68,32,68,0,3194.7900000000004,3272.37,-0.012,4.25,-0.74,0,0.5885,0.4115,0.0,1777496436.1323771,0.35,0,0.1,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:01:07.191633,HRTBT,LIVE,KXBTC15M-26APR291715-15,,0,0,13.88,75619.01,75691.72,35,68,32,65,-3,3315.5000000000005,1305.4100000000003,0.435,4.25,-0.74,0,0.5885,0.4115,0.0,1777496436.1323771,0.52,0,0.1,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:01:17.207314,HRTBT,LIVE,KXBTC15M-26APR291715-15,,0,0,13.71,75620.76,75691.72,36,68,32,64,-4,3358.4300000000007,377.29000000000025,0.798,4.25,-0.74,0,0.5885,0.4115,0.0,1777496436.1323771,0.68,0,0.1,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:01:27.233549,HRTBT,LIVE,KXBTC15M-26APR291715-15,,0,0,13.55,75650.85,75691.72,45,62,38,55,-7,3141.7100000000005,527.46,0.712,4.25,-0.74,0,0.5885,0.4115,0.0,1777496436.1323771,0.85,0,0.1,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:01:37.254422,HRTBT,LIVE,KXBTC15M-26APR291715-15,,0,0,13.38,75650.85,75691.72,45,62,38,55,-7,2617.3600000000006,982.9200000000002,0.454,4.25,-0.74,0,0.5885,0.4115,0.0,1777496436.1323771,1.02,0,0.2,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:01:47.269455,HRTBT,LIVE,KXBTC15M-26APR291715-15,,0,0,13.21,75654.99,75691.72,45,62,38,55,-7,3920.380000000001,546.1500000000003,0.755,4.25,-0.74,0,0.5885,0.4115,0.0,1777496436.1323771,1.19,0,0.2,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:01:54.706375,SETTLE,LIVE,KXBTC15M-26APR291700-00,yes,45,1,0.0,75600.86,75760.98,0,0,0,0,0,0,0,0.0,4.25,-1.19,1,0.5277,0.5277,0.0,1777495535.062471,6.18,0,0.0,1,,5c576e30-2d14-4427-98dc-9339835e8834,,,0,0,0.0,0.0,0,0,0,kalshi_api,75600.86,0.0,0.45,0.0,-0.45,0.0,0.0,0.0,LOSS | proceeds=$0.0000 cost=$0.4500 fees=$0.000000 pnl=$-0.4500
2026-04-29 21:01:54.759409,BALANCE_SYNC,LIVE,,,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,4.25,-1.19,,0.0,0.0,0.0,0,0.0,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kalshi confirmed balance: $4.25
2026-04-29 21:01:57.289225,HRTBT,LIVE,KXBTC15M-26APR291715-15,,0,0,13.05,75663.08,75691.72,45,62,38,55,-7,3173.3900000000003,687.6000000000005,0.644,4.25,-1.19,0,0.5885,0.4115,0.0,1777496436.1323771,1.35,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:02:07.311517,HRTBT,LIVE,KXBTC15M-26APR291715-15,,0,0,12.88,75663.08,75691.72,46,62,38,54,-8,3800.8000000000006,69.28000000000034,0.964,4.25,-1.19,0,0.5885,0.4115,0.0,1777496436.1323771,1.52,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:02:17.345042,HRTBT,LIVE,KXBTC15M-26APR291715-15,,0,0,12.71,75669.76,75691.72,47,62,38,53,-9,3692.700000000001,381.9800000000004,0.813,4.25,-1.19,0,0.5885,0.4115,0.0,1777496436.1323771,1.69,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:02:27.361525,HRTBT,LIVE,KXBTC15M-26APR291715-15,,0,0,12.54,75663.96,75691.72,45,54,46,55,1,3702.72,4166.79,-0.059,4.25,-1.19,0,0.5885,0.4115,0.0,1777496436.1323771,1.85,0,1.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:02:37.392961,HRTBT,LIVE,KXBTC15M-26APR291715-15,,0,0,12.38,75663.96,75691.72,45,55,45,55,0,912.9400000000002,3994.7500000000005,-0.628,4.25,-1.19,0,0.5885,0.4115,0.0,1777496436.1323771,2.02,0,0.1,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:02:47.405713,HRTBT,LIVE,KXBTC15M-26APR291715-15,,0,0,12.21,75658.89,75691.72,45,57,43,55,-2,339.18000000000035,3940.9700000000007,-0.842,4.25,-1.19,0,0.5885,0.4115,0.0,1777496436.1323771,2.19,0,0.2,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:02:57.472612,HRTBT,LIVE,KXBTC15M-26APR291715-15,,0,0,12.04,75663.96,75691.72,44,55,45,56,1,4019.34,3835.7700000000004,0.023,4.25,-1.19,0,0.5885,0.4115,0.0,1777496436.1323771,2.36,0,0.5,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-04-29 21:03:07.523086,HRTBT,LIVE,KXBTC15M-26APR291715-15,,0,0,11.87,75663.96,75691.72,45,55,45,55,0,4385.1,3892.1500000000005,0.06,4.25,-1.19,0,0.5885,0.4115,0.0,1777496436.1323771,2.52,0,0.0,1,,,,,0,0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
